sa2_code,total_pop,pct_youth_18_34,median_age,median_weekly_income,median_weekly_rent,pct_students,rent_to_income_ratio
115031299,2846,12.789880534082924,48,746,320,14.8989898989899,0.4289544235924933
115031300,22161,17.797030819908848,40,907,440,22.118178882789795,0.48511576626240355
115041301,11414,16.497284037147363,39,920,500,18.227474150664698,0.5434782608695652
115041623,10287,23.19432293185574,32,1274,595,20.63351095322676,0.46703296703296704
115041624,17401,19.412677432331474,33,1212,600,21.689963876236845,0.49504950495049505
115041625,17581,15.732893464535579,37,1059,610,25.041050903119867,0.5760151085930123
116011303,17032,29.221465476749646,34,796,380,29.854237898146483,0.47738693467336685
116011304,20584,24.431597357170617,34,738,400,24.393916578828488,0.5420054200542005
116011306,23384,20.911734519329457,36,747,380,23.93589069889648,0.5087014725568942
116011307,25373,18.823158475544872,38,815,380,22.250737841652764,0.4662576687116564
116011560,12646,21.081764984975486,36,744,400,23.955832933269324,0.5376344086021505
116011561,17141,24.89936409777726,35,749,410,26.009049773755656,0.5473965287049399
116011626,14866,22.34629355576483,37,796,420,26.282485875706215,0.5276381909547738
116011627,11578,22.89687338054932,35,834,420,24.220885729907053,0.5035971223021583
116021309,15829,17.227872891528207,37,984,590,27.063624559450936,0.5995934959349594
116021562,3668,19.383860414394764,36,1055,540,24.551971326164875,0.5118483412322274
116021563,24670,21.00932306445075,34,968,460,23.14203908875887,0.47520661157024796
116021628,21058,14.379333270016145,35,1147,600,20.178041543026705,0.5231037489102005
116021629,15524,23.06750837413038,32,1142,570,19.122609673790777,0.4991243432574431
116021630,13844,25.736781277087548,32,964,490,19.81714285714286,0.508298755186722
116021631,10011,22.005793627010288,33,1208,580,19.014298752662,0.48013245033112584
